date,complaint_type,borough,request_count,temp_max_c,temp_min_c,temp_mean_c,prcp_mm,snow_mm,prcp_measurement_flag,prcp_quality_flag,prcp_source_flag,prcp_observation_time
2024-10-12,Noise - Street/Sidewalk,BROOKLYN,231,23.3,13.3,18.3,0.0,0.0,none,none,W,2400
2024-10-12,Noise - Street/Sidewalk,MANHATTAN,335,23.3,13.3,18.3,0.0,0.0,none,none,W,2400
2024-10-12,Noise - Street/Sidewalk,QUEENS,168,23.3,13.3,18.3,0.0,0.0,none,none,W,2400
2024-10-12,Noise - Street/Sidewalk,STATEN ISLAND,9,23.3,13.3,18.3,0.0,0.0,none,none,W,2400
2024-10-12,Sewer,BRONX,4,23.3,13.3,18.3,0.0,0.0,none,none,W,2400
2024-10-12,Sewer,BROOKLYN,16,23.3,13.3,18.3,0.0,0.0,none,none,W,2400
2024-10-12,Sewer,MANHATTAN,4,23.3,13.3,18.3,0.0,0.0,none,none,W,2400
2024-10-12,Sewer,QUEENS,22,23.3,13.3,18.3,0.0,0.0,none,none,W,2400
2024-10-12,Sewer,STATEN ISLAND,2,23.3,13.3,18.3,0.0,0.0,none,none,W,2400
2024-10-12,Street Condition,BRONX,3,23.3,13.3,18.3,0.0,0.0,none,none,W,2400
2024-10-12,Street Condition,BROOKLYN,17,23.3,13.3,18.3,0.0,0.0,none,none,W,2400
2024-10-12,Street Condition,MANHATTAN,23,23.3,13.3,18.3,0.0,0.0,none,none,W,2400
2024-10-12,Street Condition,QUEENS,34,23.3,13.3,18.3,0.0,0.0,none,none,W,2400
2024-10-12,Street Condition,STATEN ISLAND,6,23.3,13.3,18.3,0.0,0.0,none,none,W,2400
2024-10-13,Air Quality,BRONX,2,20.6,12.8,16.700000000000003,0.0,0.0,none,none,W,2400
2024-10-13,Air Quality,BROOKLYN,2,20.6,12.8,16.700000000000003,0.0,0.0,none,none,W,2400
2024-10-13,Air Quality,MANHATTAN,3,20.6,12.8,16.700000000000003,0.0,0.0,none,none,W,2400
2024-10-13,Air Quality,QUEENS,5,20.6,12.8,16.700000000000003,0.0,0.0,none,none,W,2400
2024-10-13,Air Quality,STATEN ISLAND,1,20.6,12.8,16.700000000000003,0.0,0.0,none,none,W,2400
2024-10-13,HEAT/HOT WATER,BRONX,94,20.6,12.8,16.700000000000003,0.0,0.0,none,none,W,2400
2024-10-13,HEAT/HOT WATER,BROOKLYN,58,20.6,12.8,16.700000000000003,0.0,0.0,none,none,W,2400
2024-10-13,HEAT/HOT WATER,MANHATTAN,88,20.6,12.8,16.700000000000003,0.0,0.0,none,none,W,2400
2024-10-13,HEAT/HOT WATER,QUEENS,31,20.6,12.8,16.700000000000003,0.0,0.0,none,none,W,2400
2024-10-13,HEAT/HOT WATER,STATEN ISLAND,2,20.6,12.8,16.700000000000003,0.0,0.0,none,none,W,2400
2024-10-13,Noise - Street/Sidewalk,BRONX,349,20.6,12.8,16.700000000000003,0.0,0.0,none,none,W,2400
2024-10-13,Noise - Street/Sidewalk,BROOKLYN,238,20.6,12.8,16.700000000000003,0.0,0.0,none,none,W,2400
2024-10-13,Noise - Street/Sidewalk,MANHATTAN,362,20.6,12.8,16.700000000000003,0.0,0.0,none,none,W,2400
2024-10-13,Noise - Street/Sidewalk,QUEENS,314,20.6,12.8,16.700000000000003,0.0,0.0,none,none,W,2400
2024-10-13,Noise - Street/Sidewalk,STATEN ISLAND,16,20.6,12.8,16.700000000000003,0.0,0.0,none,none,W,2400
2024-10-13,Sewer,BRONX,7,20.6,12.8,16.700000000000003,0.0,0.0,none,none,W,2400
2024-10-13,Sewer,BROOKLYN,14,20.6,12.8,16.700000000000003,0.0,0.0,none,none,W,2400
2024-10-13,Sewer,MANHATTAN,7,20.6,12.8,16.700000000000003,0.0,0.0,none,none,W,2400
2024-10-13,Sewer,QUEENS,15,20.6,12.8,16.700000000000003,0.0,0.0,none,none,W,2400
2024-10-13,Sewer,STATEN ISLAND,1,20.6,12.8,16.700000000000003,0.0,0.0,none,none,W,2400
2024-10-13,Street Condition,BRONX,8,20.6,12.8,16.700000000000003,0.0,0.0,none,none,W,2400
2024-10-13,Street Condition,BROOKLYN,19,20.6,12.8,16.700000000000003,0.0,0.0,none,none,W,2400
2024-10-13,Street Condition,MANHATTAN,20,20.6,12.8,16.700000000000003,0.0,0.0,none,none,W,2400
2024-10-13,Street Condition,QUEENS,25,20.6,12.8,16.700000000000003,0.0,0.0,none,none,W,2400
2024-10-13,Street Condition,STATEN ISLAND,9,20.6,12.8,16.700000000000003,0.0,0.0,none,none,W,2400
2024-10-14,Air Quality,BRONX,1,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-14,Air Quality,BROOKLYN,13,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-14,Air Quality,MANHATTAN,6,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-14,Air Quality,QUEENS,5,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-14,HEAT/HOT WATER,BRONX,263,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-14,HEAT/HOT WATER,BROOKLYN,199,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-14,HEAT/HOT WATER,MANHATTAN,282,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-14,HEAT/HOT WATER,QUEENS,100,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-14,HEAT/HOT WATER,STATEN ISLAND,5,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-14,Noise - Street/Sidewalk,BRONX,112,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-14,Noise - Street/Sidewalk,BROOKLYN,90,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-14,Noise - Street/Sidewalk,MANHATTAN,106,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-14,Noise - Street/Sidewalk,QUEENS,91,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-14,Noise - Street/Sidewalk,STATEN ISLAND,3,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-14,Sewer,BRONX,8,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-14,Sewer,BROOKLYN,11,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-14,Sewer,MANHATTAN,1,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-14,Sewer,QUEENS,19,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-14,Sewer,STATEN ISLAND,3,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-14,Street Condition,BRONX,16,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-14,Street Condition,BROOKLYN,22,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-14,Street Condition,MANHATTAN,34,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-14,Street Condition,QUEENS,33,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-14,Street Condition,STATEN ISLAND,8,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-15,Air Quality,BRONX,2,13.9,7.2,10.55,0.0,0.0,none,none,W,2400
2024-10-15,Air Quality,BROOKLYN,6,13.9,7.2,10.55,0.0,0.0,none,none,W,2400
2024-10-15,Air Quality,MANHATTAN,14,13.9,7.2,10.55,0.0,0.0,none,none,W,2400
2024-10-15,Air Quality,QUEENS,5,13.9,7.2,10.55,0.0,0.0,none,none,W,2400
2024-10-15,Air Quality,STATEN ISLAND,2,13.9,7.2,10.55,0.0,0.0,none,none,W,2400
2024-10-15,HEAT/HOT WATER,BRONX,678,13.9,7.2,10.55,0.0,0.0,none,none,W,2400
2024-10-15,HEAT/HOT WATER,BROOKLYN,596,13.9,7.2,10.55,0.0,0.0,none,none,W,2400
2024-10-15,HEAT/HOT WATER,MANHATTAN,585,13.9,7.2,10.55,0.0,0.0,none,none,W,2400
2024-10-15,HEAT/HOT WATER,QUEENS,255,13.9,7.2,10.55,0.0,0.0,none,none,W,2400
2024-10-15,HEAT/HOT WATER,STATEN ISLAND,14,13.9,7.2,10.55,0.0,0.0,none,none,W,2400
2024-10-15,Noise - Street/Sidewalk,BRONX,45,13.9,7.2,10.55,0.0,0.0,none,none,W,2400
2024-10-15,Noise - Street/Sidewalk,BROOKLYN,57,13.9,7.2,10.55,0.0,0.0,none,none,W,2400
2024-10-15,Noise - Street/Sidewalk,MANHATTAN,116,13.9,7.2,10.55,0.0,0.0,none,none,W,2400
2024-10-15,Noise - Street/Sidewalk,QUEENS,35,13.9,7.2,10.55,0.0,0.0,none,none,W,2400
2024-10-15,Noise - Street/Sidewalk,STATEN ISLAND,4,13.9,7.2,10.55,0.0,0.0,none,none,W,2400
2024-10-15,Sewer,BRONX,2,13.9,7.2,10.55,0.0,0.0,none,none,W,2400
2024-10-15,Sewer,BROOKLYN,19,13.9,7.2,10.55,0.0,0.0,none,none,W,2400
2024-10-15,Sewer,MANHATTAN,5,13.9,7.2,10.55,0.0,0.0,none,none,W,2400
2024-10-15,Sewer,QUEENS,24,13.9,7.2,10.55,0.0,0.0,none,none,W,2400
2024-10-15,Sewer,STATEN ISLAND,1,13.9,7.2,10.55,0.0,0.0,none,none,W,2400
2024-10-15,Street Condition,BRONX,14,13.9,7.2,10.55,0.0,0.0,none,none,W,2400
2024-10-15,Street Condition,BROOKLYN,29,13.9,7.2,10.55,0.0,0.0,none,none,W,2400
2024-10-15,Street Condition,MANHATTAN,42,13.9,7.2,10.55,0.0,0.0,none,none,W,2400
2024-10-15,Street Condition,QUEENS,55,13.9,7.2,10.55,0.0,0.0,none,none,W,2400
2024-10-15,Street Condition,STATEN ISLAND,12,13.9,7.2,10.55,0.0,0.0,none,none,W,2400
2024-10-16,Air Quality,BRONX,4,15.0,6.7,10.85,0.0,0.0,none,none,W,2400
2024-10-16,Air Quality,BROOKLYN,3,15.0,6.7,10.85,0.0,0.0,none,none,W,2400
2024-10-16,Air Quality,MANHATTAN,7,15.0,6.7,10.85,0.0,0.0,none,none,W,2400
2024-10-16,Air Quality,QUEENS,4,15.0,6.7,10.85,0.0,0.0,none,none,W,2400
2024-10-16,Air Quality,STATEN ISLAND,1,15.0,6.7,10.85,0.0,0.0,none,none,W,2400
2024-10-16,HEAT/HOT WATER,BRONX,813,15.0,6.7,10.85,0.0,0.0,none,none,W,2400
2024-10-16,HEAT/HOT WATER,BROOKLYN,644,15.0,6.7,10.85,0.0,0.0,none,none,W,2400
2024-10-16,HEAT/HOT WATER,MANHATTAN,547,15.0,6.7,10.85,0.0,0.0,none,none,W,2400
2024-10-16,HEAT/HOT WATER,QUEENS,308,15.0,6.7,10.85,0.0,0.0,none,none,W,2400
2024-10-16,HEAT/HOT WATER,STATEN ISLAND,21,15.0,6.7,10.85,0.0,0.0,none,none,W,2400
2024-10-16,Noise - Street/Sidewalk,BRONX,29,15.0,6.7,10.85,0.0,0.0,none,none,W,2400
2024-10-16,Noise - Street/Sidewalk,BROOKLYN,58,15.0,6.7,10.85,0.0,0.0,none,none,W,2400
2024-10-16,Noise - Street/Sidewalk,MANHATTAN,120,15.0,6.7,10.85,0.0,0.0,none,none,W,2400
2024-10-16,Noise - Street/Sidewalk,QUEENS,35,15.0,6.7,10.85,0.0,0.0,none,none,W,2400
2024-10-16,Sewer,BRONX,4,15.0,6.7,10.85,0.0,0.0,none,none,W,2400
2024-10-16,Sewer,BROOKLYN,11,15.0,6.7,10.85,0.0,0.0,none,none,W,2400
2024-10-16,Sewer,MANHATTAN,7,15.0,6.7,10.85,0.0,0.0,none,none,W,2400
2024-10-16,Sewer,QUEENS,20,15.0,6.7,10.85,0.0,0.0,none,none,W,2400
2024-10-16,Sewer,STATEN ISLAND,2,15.0,6.7,10.85,0.0,0.0,none,none,W,2400
2024-10-16,Street Condition,BRONX,20,15.0,6.7,10.85,0.0,0.0,none,none,W,2400
2024-10-16,Street Condition,BROOKLYN,40,15.0,6.7,10.85,0.0,0.0,none,none,W,2400
2024-10-16,Street Condition,MANHATTAN,43,15.0,6.7,10.85,0.0,0.0,none,none,W,2400
2024-10-16,Street Condition,QUEENS,64,15.0,6.7,10.85,0.0,0.0,none,none,W,2400
2024-10-16,Street Condition,STATEN ISLAND,21,15.0,6.7,10.85,0.0,0.0,none,none,W,2400
2024-10-17,Air Quality,BRONX,1,14.4,6.1,10.25,0.0,0.0,none,none,W,2400
2024-10-17,Air Quality,BROOKLYN,10,14.4,6.1,10.25,0.0,0.0,none,none,W,2400
2024-10-17,Air Quality,MANHATTAN,4,14.4,6.1,10.25,0.0,0.0,none,none,W,2400
2024-10-17,Air Quality,QUEENS,2,14.4,6.1,10.25,0.0,0.0,none,none,W,2400
2024-10-17,Air Quality,STATEN ISLAND,2,14.4,6.1,10.25,0.0,0.0,none,none,W,2400
2024-10-17,HEAT/HOT WATER,BRONX,689,14.4,6.1,10.25,0.0,0.0,none,none,W,2400
2024-10-17,HEAT/HOT WATER,BROOKLYN,589,14.4,6.1,10.25,0.0,0.0,none,none,W,2400
2024-10-17,HEAT/HOT WATER,MANHATTAN,484,14.4,6.1,10.25,0.0,0.0,none,none,W,2400
2024-10-17,HEAT/HOT WATER,QUEENS,254,14.4,6.1,10.25,0.0,0.0,none,none,W,2400
2024-10-17,HEAT/HOT WATER,STATEN ISLAND,8,14.4,6.1,10.25,0.0,0.0,none,none,W,2400
2024-10-17,Noise - Street/Sidewalk,BRONX,37,14.4,6.1,10.25,0.0,0.0,none,none,W,2400
2024-10-17,Noise - Street/Sidewalk,BROOKLYN,86,14.4,6.1,10.25,0.0,0.0,none,none,W,2400
2024-10-17,Noise - Street/Sidewalk,MANHATTAN,141,14.4,6.1,10.25,0.0,0.0,none,none,W,2400
2024-10-17,Noise - Street/Sidewalk,QUEENS,49,14.4,6.1,10.25,0.0,0.0,none,none,W,2400
2024-10-17,Noise - Street/Sidewalk,STATEN ISLAND,2,14.4,6.1,10.25,0.0,0.0,none,none,W,2400
2024-10-17,Sewer,BRONX,7,14.4,6.1,10.25,0.0,0.0,none,none,W,2400
2024-10-17,Sewer,BROOKLYN,16,14.4,6.1,10.25,0.0,0.0,none,none,W,2400
2024-10-17,Sewer,MANHATTAN,3,14.4,6.1,10.25,0.0,0.0,none,none,W,2400
2024-10-17,Sewer,QUEENS,24,14.4,6.1,10.25,0.0,0.0,none,none,W,2400
2024-10-17,Sewer,STATEN ISLAND,7,14.4,6.1,10.25,0.0,0.0,none,none,W,2400
2024-10-17,Street Condition,BRONX,11,14.4,6.1,10.25,0.0,0.0,none,none,W,2400
2024-10-17,Street Condition,BROOKLYN,33,14.4,6.1,10.25,0.0,0.0,none,none,W,2400
2024-10-17,Street Condition,MANHATTAN,37,14.4,6.1,10.25,0.0,0.0,none,none,W,2400
2024-10-17,Street Condition,QUEENS,42,14.4,6.1,10.25,0.0,0.0,none,none,W,2400
2024-10-17,Street Condition,STATEN ISLAND,11,14.4,6.1,10.25,0.0,0.0,none,none,W,2400
2024-10-18,Air Quality,BRONX,2,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-18,Air Quality,BROOKLYN,15,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-18,Air Quality,MANHATTAN,15,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-18,Air Quality,QUEENS,9,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-18,Air Quality,STATEN ISLAND,2,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-18,HEAT/HOT WATER,BRONX,391,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-18,HEAT/HOT WATER,BROOKLYN,339,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-18,HEAT/HOT WATER,MANHATTAN,293,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-18,HEAT/HOT WATER,QUEENS,140,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-18,HEAT/HOT WATER,STATEN ISLAND,13,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-18,Noise - Street/Sidewalk,BRONX,108,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-18,Noise - Street/Sidewalk,BROOKLYN,134,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-18,Noise - Street/Sidewalk,MANHATTAN,187,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-18,Noise - Street/Sidewalk,QUEENS,66,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-18,Noise - Street/Sidewalk,STATEN ISLAND,9,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-18,Sewer,BRONX,15,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-18,Sewer,BROOKLYN,13,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-18,Sewer,MANHATTAN,6,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-18,Sewer,QUEENS,37,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-18,Sewer,STATEN ISLAND,12,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-18,Street Condition,BRONX,8,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-18,Street Condition,BROOKLYN,28,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-18,Street Condition,MANHATTAN,24,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-18,Street Condition,QUEENS,51,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-18,Street Condition,STATEN ISLAND,6,18.9,8.9,13.899999999999999,0.0,0.0,none,none,W,2400
2024-10-19,Air Quality,BRONX,1,21.7,10.0,15.85,0.0,0.0,none,none,W,2400
2024-10-19,Air Quality,BROOKLYN,4,21.7,10.0,15.85,0.0,0.0,none,none,W,2400
2024-10-19,Air Quality,MANHATTAN,3,21.7,10.0,15.85,0.0,0.0,none,none,W,2400
2024-10-19,Air Quality,QUEENS,3,21.7,10.0,15.85,0.0,0.0,none,none,W,2400
2024-10-19,Air Quality,STATEN ISLAND,2,21.7,10.0,15.85,0.0,0.0,none,none,W,2400
2024-10-19,HEAT/HOT WATER,BRONX,201,21.7,10.0,15.85,0.0,0.0,none,none,W,2400
2024-10-19,HEAT/HOT WATER,BROOKLYN,158,21.7,10.0,15.85,0.0,0.0,none,none,W,2400
2024-10-19,HEAT/HOT WATER,MANHATTAN,157,21.7,10.0,15.85,0.0,0.0,none,none,W,2400
2024-10-19,HEAT/HOT WATER,QUEENS,78,21.7,10.0,15.85,0.0,0.0,none,none,W,2400
2024-10-19,HEAT/HOT WATER,STATEN ISLAND,3,21.7,10.0,15.85,0.0,0.0,none,none,W,2400
2024-10-19,Noise - Street/Sidewalk,BRONX,195,21.7,10.0,15.85,0.0,0.0,none,none,W,2400
2024-10-19,Noise - Street/Sidewalk,BROOKLYN,247,21.7,10.0,15.85,0.0,0.0,none,none,W,2400
2024-10-19,Noise - Street/Sidewalk,MANHATTAN,322,21.7,10.0,15.85,0.0,0.0,none,none,W,2400
2024-10-19,Noise - Street/Sidewalk,QUEENS,173,21.7,10.0,15.85,0.0,0.0,none,none,W,2400
2024-10-19,Noise - Street/Sidewalk,STATEN ISLAND,19,21.7,10.0,15.85,0.0,0.0,none,none,W,2400
2024-10-19,Sewer,BRONX,3,21.7,10.0,15.85,0.0,0.0,none,none,W,2400
2024-10-19,Sewer,BROOKLYN,8,21.7,10.0,15.85,0.0,0.0,none,none,W,2400
2024-10-19,Sewer,MANHATTAN,5,21.7,10.0,15.85,0.0,0.0,none,none,W,2400
2024-10-19,Sewer,QUEENS,13,21.7,10.0,15.85,0.0,0.0,none,none,W,2400
2024-10-19,Street Condition,BRONX,10,21.7,10.0,15.85,0.0,0.0,none,none,W,2400
2024-10-19,Street Condition,BROOKLYN,17,21.7,10.0,15.85,0.0,0.0,none,none,W,2400
2024-10-19,Street Condition,MANHATTAN,16,21.7,10.0,15.85,0.0,0.0,none,none,W,2400
2024-10-19,Street Condition,QUEENS,30,21.7,10.0,15.85,0.0,0.0,none,none,W,2400
2024-10-19,Street Condition,STATEN ISLAND,7,21.7,10.0,15.85,0.0,0.0,none,none,W,2400
2024-10-20,Air Quality,BROOKLYN,5,22.8,11.1,16.95,0.0,0.0,none,none,W,2400
2024-10-20,Air Quality,MANHATTAN,7,22.8,11.1,16.95,0.0,0.0,none,none,W,2400
2024-10-20,Air Quality,QUEENS,2,22.8,11.1,16.95,0.0,0.0,none,none,W,2400
2024-10-20,HEAT/HOT WATER,BRONX,106,22.8,11.1,16.95,0.0,0.0,none,none,W,2400
2024-10-20,HEAT/HOT WATER,BROOKLYN,83,22.8,11.1,16.95,0.0,0.0,none,none,W,2400
2024-10-20,HEAT/HOT WATER,MANHATTAN,126,22.8,11.1,16.95,0.0,0.0,none,none,W,2400
2024-10-20,HEAT/HOT WATER,QUEENS,38,22.8,11.1,16.95,0.0,0.0,none,none,W,2400
2024-10-20,HEAT/HOT WATER,STATEN ISLAND,6,22.8,11.1,16.95,0.0,0.0,none,none,W,2400
2024-10-20,Noise - Street/Sidewalk,BRONX,292,22.8,11.1,16.95,0.0,0.0,none,none,W,2400
2024-10-20,Noise - Street/Sidewalk,BROOKLYN,259,22.8,11.1,16.95,0.0,0.0,none,none,W,2400
2024-10-20,Noise - Street/Sidewalk,MANHATTAN,354,22.8,11.1,16.95,0.0,0.0,none,none,W,2400
2024-10-20,Noise - Street/Sidewalk,QUEENS,252,22.8,11.1,16.95,0.0,0.0,none,none,W,2400
2024-10-20,Noise - Street/Sidewalk,STATEN ISLAND,5,22.8,11.1,16.95,0.0,0.0,none,none,W,2400
2024-10-20,Sewer,BRONX,5,22.8,11.1,16.95,0.0,0.0,none,none,W,2400
2024-10-20,Sewer,BROOKLYN,15,22.8,11.1,16.95,0.0,0.0,none,none,W,2400
2024-10-20,Sewer,MANHATTAN,3,22.8,11.1,16.95,0.0,0.0,none,none,W,2400
2024-10-20,Sewer,QUEENS,24,22.8,11.1,16.95,0.0,0.0,none,none,W,2400
2024-10-20,Sewer,STATEN ISLAND,2,22.8,11.1,16.95,0.0,0.0,none,none,W,2400
2024-10-20,Street Condition,BRONX,10,22.8,11.1,16.95,0.0,0.0,none,none,W,2400
2024-10-20,Street Condition,BROOKLYN,24,22.8,11.1,16.95,0.0,0.0,none,none,W,2400
2024-10-20,Street Condition,MANHATTAN,28,22.8,11.1,16.95,0.0,0.0,none,none,W,2400
2024-10-20,Street Condition,QUEENS,32,22.8,11.1,16.95,0.0,0.0,none,none,W,2400
2024-10-20,Street Condition,STATEN ISLAND,6,22.8,11.1,16.95,0.0,0.0,none,none,W,2400
2024-10-21,Air Quality,BRONX,3,26.1,13.9,20.0,0.0,0.0,none,none,W,2400
2024-10-21,Air Quality,BROOKLYN,6,26.1,13.9,20.0,0.0,0.0,none,none,W,2400
2024-10-21,Air Quality,MANHATTAN,17,26.1,13.9,20.0,0.0,0.0,none,none,W,2400
2024-10-21,Air Quality,QUEENS,6,26.1,13.9,20.0,0.0,0.0,none,none,W,2400
2024-10-21,HEAT/HOT WATER,BRONX,120,26.1,13.9,20.0,0.0,0.0,none,none,W,2400
2024-10-21,HEAT/HOT WATER,BROOKLYN,81,26.1,13.9,20.0,0.0,0.0,none,none,W,2400
2024-10-21,HEAT/HOT WATER,MANHATTAN,84,26.1,13.9,20.0,0.0,0.0,none,none,W,2400
2024-10-21,HEAT/HOT WATER,QUEENS,49,26.1,13.9,20.0,0.0,0.0,none,none,W,2400
2024-10-21,HEAT/HOT WATER,STATEN ISLAND,3,26.1,13.9,20.0,0.0,0.0,none,none,W,2400
2024-10-21,Noise - Street/Sidewalk,BRONX,129,26.1,13.9,20.0,0.0,0.0,none,none,W,2400
2024-10-21,Noise - Street/Sidewalk,BROOKLYN,182,26.1,13.9,20.0,0.0,0.0,none,none,W,2400
2024-10-21,Noise - Street/Sidewalk,MANHATTAN,149,26.1,13.9,20.0,0.0,0.0,none,none,W,2400
2024-10-21,Noise - Street/Sidewalk,QUEENS,66,26.1,13.9,20.0,0.0,0.0,none,none,W,2400
2024-10-21,Noise - Street/Sidewalk,STATEN ISLAND,3,26.1,13.9,20.0,0.0,0.0,none,none,W,2400
2024-10-21,Sewer,BRONX,5,26.1,13.9,20.0,0.0,0.0,none,none,W,2400
2024-10-21,Sewer,BROOKLYN,13,26.1,13.9,20.0,0.0,0.0,none,none,W,2400
2024-10-21,Sewer,MANHATTAN,5,26.1,13.9,20.0,0.0,0.0,none,none,W,2400
2024-10-21,Sewer,QUEENS,28,26.1,13.9,20.0,0.0,0.0,none,none,W,2400
2024-10-21,Sewer,STATEN ISLAND,9,26.1,13.9,20.0,0.0,0.0,none,none,W,2400
2024-10-21,Street Condition,BRONX,7,26.1,13.9,20.0,0.0,0.0,none,none,W,2400
2024-10-21,Street Condition,BROOKLYN,43,26.1,13.9,20.0,0.0,0.0,none,none,W,2400
2024-10-21,Street Condition,MANHATTAN,35,26.1,13.9,20.0,0.0,0.0,none,none,W,2400
2024-10-21,Street Condition,QUEENS,74,26.1,13.9,20.0,0.0,0.0,none,none,W,2400
2024-10-21,Street Condition,STATEN ISLAND,17,26.1,13.9,20.0,0.0,0.0,none,none,W,2400
2024-10-22,Air Quality,BRONX,1,27.2,16.7,21.95,0.0,0.0,none,none,W,2400
2024-10-22,Air Quality,BROOKLYN,10,27.2,16.7,21.95,0.0,0.0,none,none,W,2400
2024-10-22,Air Quality,MANHATTAN,17,27.2,16.7,21.95,0.0,0.0,none,none,W,2400
2024-10-22,Air Quality,QUEENS,7,27.2,16.7,21.95,0.0,0.0,none,none,W,2400
2024-10-22,HEAT/HOT WATER,BRONX,91,27.2,16.7,21.95,0.0,0.0,none,none,W,2400
2024-10-22,HEAT/HOT WATER,BROOKLYN,50,27.2,16.7,21.95,0.0,0.0,none,none,W,2400
2024-10-22,HEAT/HOT WATER,MANHATTAN,49,27.2,16.7,21.95,0.0,0.0,none,none,W,2400
2024-10-22,HEAT/HOT WATER,QUEENS,34,27.2,16.7,21.95,0.0,0.0,none,none,W,2400
2024-10-22,HEAT/HOT WATER,STATEN ISLAND,2,27.2,16.7,21.95,0.0,0.0,none,none,W,2400
2024-10-22,Noise - Street/Sidewalk,BRONX,92,27.2,16.7,21.95,0.0,0.0,none,none,W,2400
2024-10-22,Noise - Street/Sidewalk,BROOKLYN,167,27.2,16.7,21.95,0.0,0.0,none,none,W,2400
2024-10-22,Noise - Street/Sidewalk,MANHATTAN,175,27.2,16.7,21.95,0.0,0.0,none,none,W,2400
2024-10-22,Noise - Street/Sidewalk,QUEENS,77,27.2,16.7,21.95,0.0,0.0,none,none,W,2400
2024-10-22,Sewer,BRONX,9,27.2,16.7,21.95,0.0,0.0,none,none,W,2400
2024-10-22,Sewer,BROOKLYN,16,27.2,16.7,21.95,0.0,0.0,none,none,W,2400
2024-10-22,Sewer,MANHATTAN,7,27.2,16.7,21.95,0.0,0.0,none,none,W,2400
2024-10-22,Sewer,QUEENS,19,27.2,16.7,21.95,0.0,0.0,none,none,W,2400
2024-10-22,Sewer,STATEN ISLAND,3,27.2,16.7,21.95,0.0,0.0,none,none,W,2400
2024-10-22,Street Condition,BRONX,14,27.2,16.7,21.95,0.0,0.0,none,none,W,2400
