request_date,complaint_type,borough,request_count
2022-11-29T00:00:00.000,Street Condition,MANHATTAN,43
2022-11-29T00:00:00.000,Street Condition,QUEENS,97
2022-11-29T00:00:00.000,Street Condition,STATEN ISLAND,31
2022-11-29T00:00:00.000,Street Condition,Unspecified,1
2022-11-30T00:00:00.000,Air Quality,BROOKLYN,7
2022-11-30T00:00:00.000,Air Quality,MANHATTAN,14
2022-11-30T00:00:00.000,Air Quality,QUEENS,23
2022-11-30T00:00:00.000,HEAT/HOT WATER,BRONX,471
2022-11-30T00:00:00.000,HEAT/HOT WATER,BROOKLYN,349
2022-11-30T00:00:00.000,HEAT/HOT WATER,MANHATTAN,253
2022-11-30T00:00:00.000,HEAT/HOT WATER,QUEENS,194
2022-11-30T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,24
2022-11-30T00:00:00.000,Noise - Street/Sidewalk,BRONX,12
2022-11-30T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,21
2022-11-30T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,43
2022-11-30T00:00:00.000,Noise - Street/Sidewalk,QUEENS,4
2022-11-30T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,1
2022-11-30T00:00:00.000,Sewer,BRONX,5
2022-11-30T00:00:00.000,Sewer,BROOKLYN,22
2022-11-30T00:00:00.000,Sewer,MANHATTAN,2
2022-11-30T00:00:00.000,Sewer,QUEENS,30
2022-11-30T00:00:00.000,Sewer,STATEN ISLAND,5
2022-11-30T00:00:00.000,Street Condition,BRONX,33
2022-11-30T00:00:00.000,Street Condition,BROOKLYN,35
2022-11-30T00:00:00.000,Street Condition,MANHATTAN,32
2022-11-30T00:00:00.000,Street Condition,QUEENS,80
2022-11-30T00:00:00.000,Street Condition,STATEN ISLAND,23
2022-12-01T00:00:00.000,Air Quality,BRONX,1
2022-12-01T00:00:00.000,Air Quality,BROOKLYN,5
2022-12-01T00:00:00.000,Air Quality,MANHATTAN,29
2022-12-01T00:00:00.000,Air Quality,QUEENS,11
2022-12-01T00:00:00.000,HEAT/HOT WATER,BRONX,612
2022-12-01T00:00:00.000,HEAT/HOT WATER,BROOKLYN,429
2022-12-01T00:00:00.000,HEAT/HOT WATER,MANHATTAN,330
2022-12-01T00:00:00.000,HEAT/HOT WATER,QUEENS,213
2022-12-01T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,21
2022-12-01T00:00:00.000,Noise - Street/Sidewalk,BRONX,24
2022-12-01T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,25
2022-12-01T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,93
2022-12-01T00:00:00.000,Noise - Street/Sidewalk,QUEENS,14
2022-12-01T00:00:00.000,Sewer,BRONX,11
2022-12-01T00:00:00.000,Sewer,BROOKLYN,16
2022-12-01T00:00:00.000,Sewer,MANHATTAN,4
2022-12-01T00:00:00.000,Sewer,QUEENS,28
2022-12-01T00:00:00.000,Sewer,STATEN ISLAND,9
2022-12-01T00:00:00.000,Street Condition,BRONX,24
2022-12-01T00:00:00.000,Street Condition,BROOKLYN,56
2022-12-01T00:00:00.000,Street Condition,MANHATTAN,19
2022-12-01T00:00:00.000,Street Condition,QUEENS,58
2022-12-01T00:00:00.000,Street Condition,STATEN ISLAND,28
2022-12-02T00:00:00.000,Air Quality,BROOKLYN,7
2022-12-02T00:00:00.000,Air Quality,MANHATTAN,17
2022-12-02T00:00:00.000,Air Quality,QUEENS,17
2022-12-02T00:00:00.000,Air Quality,STATEN ISLAND,2
2022-12-02T00:00:00.000,HEAT/HOT WATER,BRONX,502
2022-12-02T00:00:00.000,HEAT/HOT WATER,BROOKLYN,411
2022-12-02T00:00:00.000,HEAT/HOT WATER,MANHATTAN,328
2022-12-02T00:00:00.000,HEAT/HOT WATER,QUEENS,211
2022-12-02T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,23
2022-12-02T00:00:00.000,Noise - Street/Sidewalk,BRONX,27
2022-12-02T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,30
2022-12-02T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,89
2022-12-02T00:00:00.000,Noise - Street/Sidewalk,QUEENS,14
2022-12-02T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,4
2022-12-02T00:00:00.000,Sewer,BRONX,10
2022-12-02T00:00:00.000,Sewer,BROOKLYN,18
2022-12-02T00:00:00.000,Sewer,MANHATTAN,7
2022-12-02T00:00:00.000,Sewer,QUEENS,19
2022-12-02T00:00:00.000,Sewer,STATEN ISLAND,1
2022-12-02T00:00:00.000,Street Condition,BRONX,5
2022-12-02T00:00:00.000,Street Condition,BROOKLYN,33
2022-12-02T00:00:00.000,Street Condition,MANHATTAN,16
2022-12-02T00:00:00.000,Street Condition,QUEENS,38
2022-12-02T00:00:00.000,Street Condition,STATEN ISLAND,20
2022-12-03T00:00:00.000,Air Quality,BRONX,2
2022-12-03T00:00:00.000,Air Quality,BROOKLYN,3
2022-12-03T00:00:00.000,Air Quality,MANHATTAN,4
2022-12-03T00:00:00.000,Air Quality,QUEENS,22
2022-12-03T00:00:00.000,HEAT/HOT WATER,BRONX,323
2022-12-03T00:00:00.000,HEAT/HOT WATER,BROOKLYN,246
2022-12-03T00:00:00.000,HEAT/HOT WATER,MANHATTAN,184
2022-12-03T00:00:00.000,HEAT/HOT WATER,QUEENS,170
2022-12-03T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,7
2022-12-03T00:00:00.000,Noise - Street/Sidewalk,BRONX,34
2022-12-03T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,81
2022-12-03T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,112
2022-12-03T00:00:00.000,Noise - Street/Sidewalk,QUEENS,22
2022-12-03T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,2
2022-12-03T00:00:00.000,Sewer,BRONX,3
2022-12-03T00:00:00.000,Sewer,BROOKLYN,12
2022-12-03T00:00:00.000,Sewer,MANHATTAN,4
2022-12-03T00:00:00.000,Sewer,QUEENS,21
2022-12-03T00:00:00.000,Sewer,STATEN ISLAND,6
2022-12-03T00:00:00.000,Street Condition,BRONX,11
2022-12-03T00:00:00.000,Street Condition,BROOKLYN,20
2022-12-03T00:00:00.000,Street Condition,MANHATTAN,15
2022-12-03T00:00:00.000,Street Condition,QUEENS,41
2022-12-03T00:00:00.000,Street Condition,STATEN ISLAND,6
2022-12-04T00:00:00.000,Air Quality,BROOKLYN,2
2022-12-04T00:00:00.000,Air Quality,MANHATTAN,2
2022-12-04T00:00:00.000,Air Quality,QUEENS,18
2022-12-04T00:00:00.000,HEAT/HOT WATER,BRONX,446
2022-12-04T00:00:00.000,HEAT/HOT WATER,BROOKLYN,308
2022-12-04T00:00:00.000,HEAT/HOT WATER,MANHATTAN,225
2022-12-04T00:00:00.000,HEAT/HOT WATER,QUEENS,145
2022-12-04T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,16
2022-12-04T00:00:00.000,Noise - Street/Sidewalk,BRONX,28
2022-12-04T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,45
2022-12-04T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,119
2022-12-04T00:00:00.000,Noise - Street/Sidewalk,QUEENS,45
2022-12-04T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,1
2022-12-04T00:00:00.000,Sewer,BRONX,4
2022-12-04T00:00:00.000,Sewer,BROOKLYN,9
2022-12-04T00:00:00.000,Sewer,MANHATTAN,3
2022-12-04T00:00:00.000,Sewer,QUEENS,16
2022-12-04T00:00:00.000,Sewer,STATEN ISLAND,7
2022-12-04T00:00:00.000,Street Condition,BRONX,4
2022-12-04T00:00:00.000,Street Condition,BROOKLYN,27
2022-12-04T00:00:00.000,Street Condition,MANHATTAN,9
2022-12-04T00:00:00.000,Street Condition,QUEENS,75
2022-12-04T00:00:00.000,Street Condition,STATEN ISLAND,3
2022-12-05T00:00:00.000,Air Quality,BROOKLYN,4
2022-12-05T00:00:00.000,Air Quality,MANHATTAN,21
2022-12-05T00:00:00.000,Air Quality,QUEENS,9
2022-12-05T00:00:00.000,Air Quality,STATEN ISLAND,1
2022-12-05T00:00:00.000,HEAT/HOT WATER,BRONX,479
2022-12-05T00:00:00.000,HEAT/HOT WATER,BROOKLYN,324
2022-12-05T00:00:00.000,HEAT/HOT WATER,MANHATTAN,252
2022-12-05T00:00:00.000,HEAT/HOT WATER,QUEENS,182
2022-12-05T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,13
2022-12-05T00:00:00.000,Noise - Street/Sidewalk,BRONX,22
2022-12-05T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,24
2022-12-05T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,60
2022-12-05T00:00:00.000,Noise - Street/Sidewalk,QUEENS,14
2022-12-05T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,3
2022-12-05T00:00:00.000,Sewer,BRONX,13
2022-12-05T00:00:00.000,Sewer,BROOKLYN,24
2022-12-05T00:00:00.000,Sewer,MANHATTAN,7
2022-12-05T00:00:00.000,Sewer,QUEENS,30
2022-12-05T00:00:00.000,Sewer,STATEN ISLAND,7
2022-12-05T00:00:00.000,Street Condition,BRONX,26
2022-12-05T00:00:00.000,Street Condition,BROOKLYN,54
2022-12-05T00:00:00.000,Street Condition,MANHATTAN,32
2022-12-05T00:00:00.000,Street Condition,QUEENS,85
2022-12-05T00:00:00.000,Street Condition,STATEN ISLAND,10
2022-12-06T00:00:00.000,Air Quality,BRONX,2
2022-12-06T00:00:00.000,Air Quality,BROOKLYN,4
2022-12-06T00:00:00.000,Air Quality,MANHATTAN,20
2022-12-06T00:00:00.000,Air Quality,QUEENS,18
2022-12-06T00:00:00.000,HEAT/HOT WATER,BRONX,314
2022-12-06T00:00:00.000,HEAT/HOT WATER,BROOKLYN,308
2022-12-06T00:00:00.000,HEAT/HOT WATER,MANHATTAN,195
2022-12-06T00:00:00.000,HEAT/HOT WATER,QUEENS,132
2022-12-06T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,22
2022-12-06T00:00:00.000,Noise - Street/Sidewalk,BRONX,14
2022-12-06T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,20
2022-12-06T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,69
2022-12-06T00:00:00.000,Noise - Street/Sidewalk,QUEENS,7
2022-12-06T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,1
2022-12-06T00:00:00.000,Noise - Street/Sidewalk,Unspecified,5
2022-12-06T00:00:00.000,Sewer,BRONX,13
2022-12-06T00:00:00.000,Sewer,BROOKLYN,28
2022-12-06T00:00:00.000,Sewer,MANHATTAN,2
2022-12-06T00:00:00.000,Sewer,QUEENS,31
2022-12-06T00:00:00.000,Sewer,STATEN ISLAND,6
2022-12-06T00:00:00.000,Street Condition,BRONX,48
2022-12-06T00:00:00.000,Street Condition,BROOKLYN,43
2022-12-06T00:00:00.000,Street Condition,MANHATTAN,31
2022-12-06T00:00:00.000,Street Condition,QUEENS,118
2022-12-06T00:00:00.000,Street Condition,STATEN ISLAND,20
2022-12-07T00:00:00.000,Air Quality,BRONX,3
2022-12-07T00:00:00.000,Air Quality,BROOKLYN,9
2022-12-07T00:00:00.000,Air Quality,MANHATTAN,9
2022-12-07T00:00:00.000,Air Quality,QUEENS,13
2022-12-07T00:00:00.000,HEAT/HOT WATER,BRONX,282
2022-12-07T00:00:00.000,HEAT/HOT WATER,BROOKLYN,260
2022-12-07T00:00:00.000,HEAT/HOT WATER,MANHATTAN,193
2022-12-07T00:00:00.000,HEAT/HOT WATER,QUEENS,131
2022-12-07T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,12
2022-12-07T00:00:00.000,Noise - Street/Sidewalk,BRONX,12
2022-12-07T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,44
2022-12-07T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,86
2022-12-07T00:00:00.000,Noise - Street/Sidewalk,QUEENS,24
2022-12-07T00:00:00.000,Sewer,BRONX,5
2022-12-07T00:00:00.000,Sewer,BROOKLYN,24
2022-12-07T00:00:00.000,Sewer,MANHATTAN,10
2022-12-07T00:00:00.000,Sewer,QUEENS,32
2022-12-07T00:00:00.000,Sewer,STATEN ISLAND,8
2022-12-07T00:00:00.000,Sewer,Unspecified,1
2022-12-07T00:00:00.000,Street Condition,BRONX,40
2022-12-07T00:00:00.000,Street Condition,BROOKLYN,97
2022-12-07T00:00:00.000,Street Condition,MANHATTAN,22
2022-12-07T00:00:00.000,Street Condition,QUEENS,122
2022-12-07T00:00:00.000,Street Condition,STATEN ISLAND,18
2022-12-08T00:00:00.000,Air Quality,BRONX,2
2022-12-08T00:00:00.000,Air Quality,BROOKLYN,12
2022-12-08T00:00:00.000,Air Quality,MANHATTAN,21
2022-12-08T00:00:00.000,Air Quality,QUEENS,9
2022-12-08T00:00:00.000,HEAT/HOT WATER,BRONX,326
2022-12-08T00:00:00.000,HEAT/HOT WATER,BROOKLYN,278
2022-12-08T00:00:00.000,HEAT/HOT WATER,MANHATTAN,206
2022-12-08T00:00:00.000,HEAT/HOT WATER,QUEENS,199
2022-12-08T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,15
2022-12-08T00:00:00.000,Noise - Street/Sidewalk,BRONX,20
2022-12-08T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,35
2022-12-08T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,84
2022-12-08T00:00:00.000,Noise - Street/Sidewalk,QUEENS,23
2022-12-08T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,2
2022-12-08T00:00:00.000,Sewer,BRONX,7
2022-12-08T00:00:00.000,Sewer,BROOKLYN,22
2022-12-08T00:00:00.000,Sewer,MANHATTAN,7
2022-12-08T00:00:00.000,Sewer,QUEENS,27
2022-12-08T00:00:00.000,Sewer,STATEN ISLAND,5
2022-12-08T00:00:00.000,Street Condition,BRONX,46
2022-12-08T00:00:00.000,Street Condition,BROOKLYN,39
2022-12-08T00:00:00.000,Street Condition,MANHATTAN,27
2022-12-08T00:00:00.000,Street Condition,QUEENS,69
2022-12-08T00:00:00.000,Street Condition,STATEN ISLAND,14
2022-12-08T00:00:00.000,Street Condition,Unspecified,1
2022-12-09T00:00:00.000,Air Quality,BRONX,2
2022-12-09T00:00:00.000,Air Quality,BROOKLYN,7
2022-12-09T00:00:00.000,Air Quality,MANHATTAN,22
2022-12-09T00:00:00.000,Air Quality,QUEENS,13
2022-12-09T00:00:00.000,Air Quality,STATEN ISLAND,1
2022-12-09T00:00:00.000,HEAT/HOT WATER,BRONX,533
2022-12-09T00:00:00.000,HEAT/HOT WATER,BROOKLYN,396
2022-12-09T00:00:00.000,HEAT/HOT WATER,MANHATTAN,322
2022-12-09T00:00:00.000,HEAT/HOT WATER,QUEENS,223
2022-12-09T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,42
2022-12-09T00:00:00.000,Noise - Street/Sidewalk,BRONX,21
2022-12-09T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,24
2022-12-09T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,78
2022-12-09T00:00:00.000,Noise - Street/Sidewalk,QUEENS,28
2022-12-09T00:00:00.000,Sewer,BRONX,5
2022-12-09T00:00:00.000,Sewer,BROOKLYN,14
2022-12-09T00:00:00.000,Sewer,MANHATTAN,3
2022-12-09T00:00:00.000,Sewer,QUEENS,19
2022-12-09T00:00:00.000,Sewer,STATEN ISLAND,6
2022-12-09T00:00:00.000,Street Condition,BRONX,52
2022-12-09T00:00:00.000,Street Condition,BROOKLYN,32
2022-12-09T00:00:00.000,Street Condition,MANHATTAN,26
2022-12-09T00:00:00.000,Street Condition,QUEENS,73
2022-12-09T00:00:00.000,Street Condition,STATEN ISLAND,12
2022-12-09T00:00:00.000,Street Condition,Unspecified,1
2022-12-10T00:00:00.000,Air Quality,BRONX,2
2022-12-10T00:00:00.000,Air Quality,BROOKLYN,2
2022-12-10T00:00:00.000,Air Quality,MANHATTAN,4
2022-12-10T00:00:00.000,Air Quality,QUEENS,2
2022-12-10T00:00:00.000,Air Quality,STATEN ISLAND,1
2022-12-10T00:00:00.000,HEAT/HOT WATER,BRONX,702
2022-12-10T00:00:00.000,HEAT/HOT WATER,BROOKLYN,429
2022-12-10T00:00:00.000,HEAT/HOT WATER,MANHATTAN,435
2022-12-10T00:00:00.000,HEAT/HOT WATER,QUEENS,215
2022-12-10T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,21
2022-12-10T00:00:00.000,Noise - Street/Sidewalk,BRONX,20
2022-12-10T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,49
2022-12-10T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,86
2022-12-10T00:00:00.000,Noise - Street/Sidewalk,QUEENS,26
2022-12-10T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,1
2022-12-10T00:00:00.000,Noise - Street/Sidewalk,Unspecified,1
2022-12-10T00:00:00.000,Sewer,BRONX,3
2022-12-10T00:00:00.000,Sewer,BROOKLYN,9
2022-12-10T00:00:00.000,Sewer,MANHATTAN,1
2022-12-10T00:00:00.000,Sewer,QUEENS,8
2022-12-10T00:00:00.000,Sewer,STATEN ISLAND,2
2022-12-10T00:00:00.000,Street Condition,BRONX,3
2022-12-10T00:00:00.000,Street Condition,BROOKLYN,28
2022-12-10T00:00:00.000,Street Condition,MANHATTAN,19
2022-12-10T00:00:00.000,Street Condition,QUEENS,35
2022-12-10T00:00:00.000,Street Condition,STATEN ISLAND,5
2022-12-11T00:00:00.000,Air Quality,BRONX,1
2022-12-11T00:00:00.000,Air Quality,BROOKLYN,2
2022-12-11T00:00:00.000,Air Quality,MANHATTAN,5
2022-12-11T00:00:00.000,Air Quality,QUEENS,4
2022-12-11T00:00:00.000,HEAT/HOT WATER,BRONX,684
2022-12-11T00:00:00.000,HEAT/HOT WATER,BROOKLYN,386
2022-12-11T00:00:00.000,HEAT/HOT WATER,MANHATTAN,389
2022-12-11T00:00:00.000,HEAT/HOT WATER,QUEENS,242
2022-12-11T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,11
2022-12-11T00:00:00.000,Noise - Street/Sidewalk,BRONX,24
2022-12-11T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,34
2022-12-11T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,82
2022-12-11T00:00:00.000,Noise - Street/Sidewalk,QUEENS,18
2022-12-11T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,1
2022-12-11T00:00:00.000,Sewer,BRONX,3
2022-12-11T00:00:00.000,Sewer,BROOKLYN,4
2022-12-11T00:00:00.000,Sewer,MANHATTAN,3
2022-12-11T00:00:00.000,Sewer,QUEENS,14
2022-12-11T00:00:00.000,Sewer,STATEN ISLAND,2
2022-12-11T00:00:00.000,Street Condition,BRONX,14
2022-12-11T00:00:00.000,Street Condition,BROOKLYN,10
2022-12-11T00:00:00.000,Street Condition,MANHATTAN,9
2022-12-11T00:00:00.000,Street Condition,QUEENS,41
2022-12-11T00:00:00.000,Street Condition,STATEN ISLAND,3
2022-12-12T00:00:00.000,Air Quality,BROOKLYN,4
2022-12-12T00:00:00.000,Air Quality,MANHATTAN,22
2022-12-12T00:00:00.000,Air Quality,QUEENS,14
2022-12-12T00:00:00.000,HEAT/HOT WATER,BRONX,726
2022-12-12T00:00:00.000,HEAT/HOT WATER,BROOKLYN,510
2022-12-12T00:00:00.000,HEAT/HOT WATER,MANHATTAN,396
2022-12-12T00:00:00.000,HEAT/HOT WATER,QUEENS,296
2022-12-12T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,24
2022-12-12T00:00:00.000,Noise - Street/Sidewalk,BRONX,12
2022-12-12T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,30
2022-12-12T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,33
2022-12-12T00:00:00.000,Noise - Street/Sidewalk,QUEENS,13
2022-12-12T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,2
2022-12-12T00:00:00.000,Sewer,BRONX,10
2022-12-12T00:00:00.000,Sewer,BROOKLYN,21
2022-12-12T00:00:00.000,Sewer,MANHATTAN,4
2022-12-12T00:00:00.000,Sewer,QUEENS,17
2022-12-12T00:00:00.000,Sewer,STATEN ISLAND,3
2022-12-12T00:00:00.000,Street Condition,BRONX,20
2022-12-12T00:00:00.000,Street Condition,BROOKLYN,79
2022-12-12T00:00:00.000,Street Condition,MANHATTAN,40
2022-12-12T00:00:00.000,Street Condition,QUEENS,111
2022-12-12T00:00:00.000,Street Condition,STATEN ISLAND,27
2022-12-13T00:00:00.000,Air Quality,BRONX,1
2022-12-13T00:00:00.000,Air Quality,BROOKLYN,9
2022-12-13T00:00:00.000,Air Quality,MANHATTAN,23
2022-12-13T00:00:00.000,Air Quality,QUEENS,13
2022-12-13T00:00:00.000,Air Quality,STATEN ISLAND,1
2022-12-13T00:00:00.000,HEAT/HOT WATER,BRONX,926
2022-12-13T00:00:00.000,HEAT/HOT WATER,BROOKLYN,595
2022-12-13T00:00:00.000,HEAT/HOT WATER,MANHATTAN,530
2022-12-13T00:00:00.000,HEAT/HOT WATER,QUEENS,308
2022-12-13T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,24
2022-12-13T00:00:00.000,Noise - Street/Sidewalk,BRONX,4
2022-12-13T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,19
2022-12-13T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,50
2022-12-13T00:00:00.000,Noise - Street/Sidewalk,QUEENS,13
2022-12-13T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,1
2022-12-13T00:00:00.000,Sewer,BRONX,5
2022-12-13T00:00:00.000,Sewer,BROOKLYN,10
2022-12-13T00:00:00.000,Sewer,MANHATTAN,5
2022-12-13T00:00:00.000,Sewer,QUEENS,19
2022-12-13T00:00:00.000,Sewer,STATEN ISLAND,4
2022-12-13T00:00:00.000,Street Condition,BRONX,22
2022-12-13T00:00:00.000,Street Condition,BROOKLYN,39
2022-12-13T00:00:00.000,Street Condition,MANHATTAN,21
2022-12-13T00:00:00.000,Street Condition,QUEENS,92
2022-12-13T00:00:00.000,Street Condition,STATEN ISLAND,14
2022-12-14T00:00:00.000,Air Quality,BROOKLYN,6
2022-12-14T00:00:00.000,Air Quality,MANHATTAN,29
2022-12-14T00:00:00.000,Air Quality,QUEENS,14
2022-12-14T00:00:00.000,Air Quality,STATEN ISLAND,1
2022-12-14T00:00:00.000,HEAT/HOT WATER,BRONX,756
2022-12-14T00:00:00.000,HEAT/HOT WATER,BROOKLYN,546
2022-12-14T00:00:00.000,HEAT/HOT WATER,MANHATTAN,405
2022-12-14T00:00:00.000,HEAT/HOT WATER,QUEENS,238
2022-12-14T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,21
2022-12-14T00:00:00.000,Noise - Street/Sidewalk,BRONX,12
2022-12-14T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,34
2022-12-14T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,59
2022-12-14T00:00:00.000,Noise - Street/Sidewalk,QUEENS,5
2022-12-14T00:00:00.000,Noise - Street/Sidewalk,STATEN ISLAND,1
2022-12-14T00:00:00.000,Sewer,BRONX,7
2022-12-14T00:00:00.000,Sewer,BROOKLYN,16
2022-12-14T00:00:00.000,Sewer,MANHATTAN,3
2022-12-14T00:00:00.000,Sewer,QUEENS,19
2022-12-14T00:00:00.000,Sewer,STATEN ISLAND,8
2022-12-14T00:00:00.000,Street Condition,BRONX,13
2022-12-14T00:00:00.000,Street Condition,BROOKLYN,58
2022-12-14T00:00:00.000,Street Condition,MANHATTAN,31
2022-12-14T00:00:00.000,Street Condition,QUEENS,81
2022-12-14T00:00:00.000,Street Condition,STATEN ISLAND,15
2022-12-15T00:00:00.000,Air Quality,BRONX,1
2022-12-15T00:00:00.000,Air Quality,BROOKLYN,8
2022-12-15T00:00:00.000,Air Quality,MANHATTAN,20
2022-12-15T00:00:00.000,Air Quality,QUEENS,14
2022-12-15T00:00:00.000,HEAT/HOT WATER,BRONX,654
2022-12-15T00:00:00.000,HEAT/HOT WATER,BROOKLYN,417
2022-12-15T00:00:00.000,HEAT/HOT WATER,MANHATTAN,366
2022-12-15T00:00:00.000,HEAT/HOT WATER,QUEENS,244
2022-12-15T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,15
2022-12-15T00:00:00.000,Noise - Street/Sidewalk,BRONX,15
2022-12-15T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,22
2022-12-15T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,36
2022-12-15T00:00:00.000,Noise - Street/Sidewalk,QUEENS,9
2022-12-15T00:00:00.000,Sewer,BRONX,4
2022-12-15T00:00:00.000,Sewer,BROOKLYN,26
2022-12-15T00:00:00.000,Sewer,MANHATTAN,7
2022-12-15T00:00:00.000,Sewer,QUEENS,28
2022-12-15T00:00:00.000,Sewer,STATEN ISLAND,5
2022-12-15T00:00:00.000,Street Condition,BRONX,54
2022-12-15T00:00:00.000,Street Condition,BROOKLYN,70
2022-12-15T00:00:00.000,Street Condition,MANHATTAN,31
2022-12-15T00:00:00.000,Street Condition,QUEENS,94
2022-12-15T00:00:00.000,Street Condition,STATEN ISLAND,21
2022-12-16T00:00:00.000,Air Quality,BROOKLYN,4
2022-12-16T00:00:00.000,Air Quality,MANHATTAN,20
2022-12-16T00:00:00.000,Air Quality,QUEENS,8
2022-12-16T00:00:00.000,Air Quality,STATEN ISLAND,1
2022-12-16T00:00:00.000,HEAT/HOT WATER,BRONX,568
2022-12-16T00:00:00.000,HEAT/HOT WATER,BROOKLYN,346
2022-12-16T00:00:00.000,HEAT/HOT WATER,MANHATTAN,298
2022-12-16T00:00:00.000,HEAT/HOT WATER,QUEENS,163
2022-12-16T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,20
2022-12-16T00:00:00.000,Noise - Street/Sidewalk,BRONX,26
2022-12-16T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,23
2022-12-16T00:00:00.000,Noise - Street/Sidewalk,MANHATTAN,53
2022-12-16T00:00:00.000,Noise - Street/Sidewalk,QUEENS,7
2022-12-16T00:00:00.000,Sewer,BRONX,20
2022-12-16T00:00:00.000,Sewer,BROOKLYN,52
2022-12-16T00:00:00.000,Sewer,MANHATTAN,12
2022-12-16T00:00:00.000,Sewer,QUEENS,75
2022-12-16T00:00:00.000,Sewer,STATEN ISLAND,17
2022-12-16T00:00:00.000,Sewer,Unspecified,2
2022-12-16T00:00:00.000,Street Condition,BRONX,35
2022-12-16T00:00:00.000,Street Condition,BROOKLYN,26
2022-12-16T00:00:00.000,Street Condition,MANHATTAN,14
2022-12-16T00:00:00.000,Street Condition,QUEENS,24
2022-12-16T00:00:00.000,Street Condition,STATEN ISLAND,6
2022-12-17T00:00:00.000,Air Quality,BROOKLYN,4
2022-12-17T00:00:00.000,Air Quality,MANHATTAN,6
2022-12-17T00:00:00.000,Air Quality,QUEENS,8
2022-12-17T00:00:00.000,HEAT/HOT WATER,BRONX,371
2022-12-17T00:00:00.000,HEAT/HOT WATER,BROOKLYN,275
2022-12-17T00:00:00.000,HEAT/HOT WATER,MANHATTAN,182
2022-12-17T00:00:00.000,HEAT/HOT WATER,QUEENS,159
2022-12-17T00:00:00.000,HEAT/HOT WATER,STATEN ISLAND,12
2022-12-17T00:00:00.000,Noise - Street/Sidewalk,BRONX,29
2022-12-17T00:00:00.000,Noise - Street/Sidewalk,BROOKLYN,45
